Label	Id	FunctionName	obs_n	perm_mean_n	enrich(log2)	p_enrich	within_fdr_enrich	within_BHfdr_enrich	all_fdr_enrich	all_BHfdr_enrich	p_deplete	within_fdr_deplete	within_BHfdr_deplete	all_fdr_deplete	all_BHfdr_deplete	Genes
'0.5%'	hsa04622	['RIG-I-like receptor signaling pathway']	4	1.59883000	1.32298345	0.07034930	0.30858057	0.49321577	0.21202911	0.96942410	0.98216018	1.00000000	0.99997000	0.41982046	0.99997000	['CHUK', 'IL12A', 'NFKB1', 'RELA']
'0.1%'	hsa00360	['Phenylalanine metabolism']	1	0.07540000	3.72929167	0.07322927	0.69449375	1.00000000	0.21802081	0.96942410	0.99786002	1.00000000	0.99985000	0.41982046	0.99997000	['ALDH3A1']
'0.5%'	hsa05217	['Basal cell carcinoma']	5	2.32980000	1.10172198	0.07443926	0.32422130	0.49321577	0.22113992	0.96942410	0.97710023	1.00000000	0.99997000	0.41982046	0.99997000	['DVL2', 'LEF1', 'SUFU', 'WNT1', 'WNT10B']
'0.5%'	hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	8	4.53583000	0.81863343	0.07466925	0.32422130	0.49321577	0.22113992	0.96942410	0.96811032	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RAC1', 'RELA']
'0.05%'	hsa03000	['Transcription factors']	8	4.43942000	0.84962880	0.07481925	1.00000000	1.00000000	0.22113992	0.96942410	0.96744033	0.98639642	0.99980000	0.41982046	0.99997000	['ATF7', 'CUX2', 'KMT2D', 'RAI1', 'REL', 'ZFHX3', 'ZNF689', 'ZNF764']
'0.5%'	hsa00410	['beta-Alanine metabolism']	4	1.79070000	1.15947634	0.07485925	0.32422130	0.49321577	0.22113992	0.96942410	0.98347017	1.00000000	0.99997000	0.41982046	0.99997000	['ALDH2', 'ALDH3A1', 'ALDH3A2', 'HADHA']
'0.5%'	hsa05134	['Legionellosis']	3	1.00004000	1.58490479	0.07516925	0.32422130	0.49321577	0.22113992	0.96942410	0.98362016	1.00000000	0.99997000	0.41982046	0.99997000	['IL12A', 'NFKB1', 'RELA']
'0.5%'	hsa05132	['Salmonella infection']	13	8.54098000	0.60603810	0.07661923	0.32422130	0.49406196	0.22113992	0.97689523	0.95934041	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CHUK', 'CYTH3', 'FLNC', 'KLC3', 'LEF1', 'MYH10', 'MYL9', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'VPS39']
'0.05%'	hsa05168	['Herpes simplex virus 1 infection']	3	0.97496000	1.62154757	0.07886921	1.00000000	1.00000000	0.22203262	0.99428377	0.97984020	0.98954997	0.99980000	0.41982046	0.99997000	['PPP1CC', 'ZNF689', 'ZNF764']
'0.5%'	hsa05130	['Pathogenic Escherichia coli infection']	13	8.60286000	0.59562336	0.08052919	0.32422130	0.50745059	0.22203262	1.00000000	0.95730043	1.00000000	0.99997000	0.41982046	0.99997000	['BAIAP2L1', 'CHUK', 'CYTH3', 'MYH10', 'NCK1', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'TMBIM6', 'TUBA1A', 'TUBA1B', 'WASF2']
'0.5%'	hsa04917	['Prolactin signaling pathway']	6	3.13364000	0.93712305	0.08140919	0.32422130	0.50745059	0.22258359	1.00000000	0.97183028	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CYP17A1', 'NFKB1', 'RELA', 'SHC4', 'SRC']
'0.1%'	hsa03029	['Mitochondrial biogenesis']	6	3.11190000	0.94716680	0.08533915	0.74603667	1.00000000	0.23213225	1.00000000	0.96773032	1.00000000	0.99985000	0.41982046	0.99997000	['C12orf65', 'DARS2', 'ERAL1', 'MCU', 'MSS51', 'SP1']
'0.5%'	hsa01522	['Endocrine resistance']	9	5.54258000	0.69936731	0.08714913	0.33412197	0.53432416	0.23819065	1.00000000	0.96117039	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CDK4', 'EGFR', 'ERBB2', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'SRC']
'0.05%'	hsa03450	['Non-homologous end-joining']	1	0.09087000	3.46005211	0.08737913	1.00000000	1.00000000	0.23819065	1.00000000	0.99662003	1.00000000	0.99980000	0.41982046	0.99997000	['PRKDC']
'0.05%'	hsa04144	['Endocytosis']	4	1.70030000	1.23421068	0.08791912	1.00000000	1.00000000	0.23819065	1.00000000	0.97426026	0.98954997	0.99980000	0.41982046	0.99997000	['EPN2', 'VPS29', 'VPS35', 'VPS45']
'0.5%'	hsa05330	['Allograft rejection']	2	0.50114000	1.99671440	0.08924911	0.34078452	0.53837365	0.23938878	1.00000000	0.98708013	1.00000000	0.99997000	0.41982046	0.99997000	['CD28', 'IL12A']
'0.5%'	hsa03040	['Spliceosome']	5	2.42963000	1.04119147	0.09359906	0.34642587	0.55565159	0.25054574	1.00000000	0.96677033	1.00000000	0.99997000	0.41982046	0.99997000	['DDX23', 'DHX38', 'SF3A3', 'SF3B4', 'SRSF7']
'0.05%'	hsa04110	['Cell cycle']	2	0.51353000	1.96147953	0.09378906	1.00000000	1.00000000	0.25054574	1.00000000	0.98539015	0.99151585	0.99980000	0.41982046	0.99997000	['ANAPC7', 'PRKDC']
'0.5%'	hsa03010	['Ribosome']	3	1.09587000	1.45288584	0.09591904	0.35074969	0.56052689	0.25054574	1.00000000	0.97720023	1.00000000	0.99997000	0.41982046	0.99997000	['MRPS16', 'MRPS18A', 'RPL37']
'0.5%'	hsa00232	['Caffeine metabolism']	1	0.10024000	3.31846978	0.09743903	0.35739831	0.56064916	0.25304210	1.00000000	0.99723003	1.00000000	0.99997000	0.41982046	0.99997000	['XDH']
'0.05%'	hsa05010	['Alzheimer disease']	4	1.76138000	1.18329381	0.09791902	1.00000000	1.00000000	0.25304210	1.00000000	0.97012030	0.98954997	0.99980000	0.41982046	0.99997000	['ATP2A2', 'KLC3', 'TUBA1A', 'WNT1']
'0.1%'	hsa05323	['Rheumatoid arthritis']	2	0.53747000	1.89574386	0.09961900	0.81945364	1.00000000	0.25684637	1.00000000	0.98401016	1.00000000	0.99985000	0.41982046	0.99997000	['CD28', 'CTLA4']
'0.05%'	hsa00330	['Arginine and proline metabolism']	1	0.10734000	3.21974030	0.10218898	1.00000000	1.00000000	0.26268466	1.00000000	0.99493005	1.00000000	0.99980000	0.41982046	0.99997000	['ALDH2']
'0.1%'	hsa04144	['Endocytosis']	6	3.27527000	0.87334866	0.10532895	0.83485261	1.00000000	0.26914862	1.00000000	0.95707043	1.00000000	0.99985000	0.41982046	0.99997000	['CYTH3', 'EPN2', 'RAB35', 'VPS29', 'VPS35', 'VPS45']
'0.1%'	hsa05332	['Graft-versus-host disease']	1	0.11260000	3.15072127	0.10630894	0.83485261	1.00000000	0.26914862	1.00000000	0.99400006	1.00000000	0.99985000	0.41982046	0.99997000	['CD28']
'0.5%'	hsa03000	['Transcription factors']	43	35.76689000	0.26571198	0.10682893	0.38060121	0.56826654	0.26914862	1.00000000	0.92150078	1.00000000	0.99997000	0.41982046	0.99997000	['ATF1', 'ATF7', 'BBX', 'BHLHE41', 'CREM', 'CTCF', 'CUX2', 'IKZF4', 'KMT2D', 'LEF1', 'MXD3', 'MYT1L', 'NFATC3', 'NFE2L3', 'NFIX', 'NFKB1', 'NR0B2', 'NR6A1', 'PBX3', 'POU3F1', 'PRDM16', 'RAI1', 'RBPJ', 'REL', 'RELA', 'RFX2', 'RUNX2', 'SP1', 'SP7', 'TBX15', 'TCF4', 'TFAP4', 'TGIF2', 'THAP1', 'ZEB2', 'ZFHX3', 'ZKSCAN1', 'ZNF141', 'ZNF200', 'ZNF423', 'ZNF500', 'ZNF689', 'ZNF764']
'0.05%'	hsa03021	['Transcription machinery']	3	1.15154000	1.38139798	0.10692893	1.00000000	1.00000000	0.26914862	1.00000000	0.97306027	0.98954997	0.99980000	0.41982046	0.99997000	['GPN3', 'PPP1CC', 'SYMPK']
'0.5%'	hsa05205	['Proteoglycans in cancer']	17	12.61501000	0.43039340	0.10764892	0.38060121	0.56826654	0.26914862	1.00000000	0.93747063	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CD63', 'EGFR', 'ERBB2', 'FLNC', 'HPSE2', 'ITPR2', 'NUDT16L1', 'PPP1CC', 'PXN', 'RAC1', 'RPS6KB1', 'SRC', 'TFAP4', 'VAV2', 'WNT1', 'WNT10B']
'0.1%'	hsa05330	['Allograft rejection']	1	0.11437000	3.12821942	0.10782892	0.83485261	1.00000000	0.26914862	1.00000000	0.99373006	1.00000000	0.99985000	0.41982046	0.99997000	['CD28']
'0.5%'	hsa04934	['Cushing syndrome']	13	9.10375000	0.51397878	0.10787892	0.38060121	0.56826654	0.26914862	1.00000000	0.94170058	1.00000000	0.99997000	0.41982046	0.99997000	['CDK4', 'CRHR1', 'CYP17A1', 'DVL2', 'EGFR', 'ITPR2', 'KMT2D', 'LEF1', 'PDE8A', 'SCARB1', 'SP1', 'WNT1', 'WNT10B']
'0.5%'	hsa04920	['Adipocytokine signaling pathway']	6	3.36388000	0.83483626	0.10789892	0.38060121	0.56826654	0.26914862	1.00000000	0.95874041	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CHUK', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RELA']
'0.5%'	hsa04150	['mTOR signaling pathway']	11	7.40210000	0.57149699	0.10842892	0.38060121	0.56826654	0.26914862	1.00000000	0.94382056	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'ATP6V1D', 'CHUK', 'DVL2', 'LAMTOR1', 'LAMTOR3', 'PRKAA2', 'RPS6KB1', 'ULK2', 'WNT1', 'WNT10B']
'0.05%'	hsa05410	['Hypertrophic cardiomyopathy (HCM)']	3	1.17162000	1.35645777	0.10842892	1.00000000	1.00000000	0.26914862	1.00000000	0.97391026	0.98954997	0.99980000	0.41982046	0.99997000	['ATP2A2', 'CACNB3', 'PRKAG1']
'0.5%'	hsa05202	['Transcriptional misregulation in cancer']	13	9.09645000	0.51513609	0.10899891	0.38060121	0.56826654	0.26914862	1.00000000	0.94147059	1.00000000	0.99997000	0.41982046	0.99997000	['AFF1', 'ATF1', 'CCNT1', 'ITGB7', 'NFKB1', 'PBX3', 'REL', 'RELA', 'RUNX1T1', 'RUNX2', 'SIN3A', 'SP1', 'WHSC1']
'0.5%'	hsa03420	['Nucleotide excision repair']	3	1.17974000	1.34649356	0.10939891	0.38060121	0.56826654	0.26914862	1.00000000	0.97357026	1.00000000	0.99997000	0.41982046	0.99997000	['ERCC2', 'GTF2H3', 'RAD23A']
'0.5%'	hsa05170	['Human immunodeficiency virus 1 infection']	13	9.10986000	0.51301084	0.11176888	0.38060121	0.57262414	0.26914862	1.00000000	0.93866061	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CHUK', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'TAB2']
'0.5%'	hsa03012	['Translation factors']	4	1.89757000	1.07584689	0.11563884	0.38060121	0.58220391	0.26914862	1.00000000	0.96321037	1.00000000	0.99997000	0.41982046	0.99997000	['EIF2B1', 'EIF5B', 'MTIF2', 'TSFM']
'0.5%'	hsa05140	['Leishmaniasis']	4	1.91763000	1.06067562	0.11675883	0.38060121	0.58220391	0.26914862	1.00000000	0.96351036	1.00000000	0.99997000	0.41982046	0.99997000	['IL12A', 'NFKB1', 'RELA', 'TAB2']
'0.5%'	hsa04210	['Apoptosis']	8	5.03037000	0.66933548	0.11830882	0.38060121	0.58220391	0.26914862	1.00000000	0.94565054	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'BBC3', 'CHUK', 'ITPR2', 'NFKB1', 'RELA', 'TUBA1A', 'TUBA1B']
'0.05%'	hsa00790	['Folate biosynthesis']	1	0.12496000	3.00046174	0.11937881	1.00000000	1.00000000	0.26914862	1.00000000	0.99455005	1.00000000	0.99980000	0.41982046	0.99997000	['GPHN']
'0.05%'	hsa00071	['Fatty acid degradation']	1	0.12671000	2.98039771	0.11941881	1.00000000	1.00000000	0.26914862	1.00000000	0.99299007	0.99689476	0.99980000	0.41982046	0.99997000	['ALDH2']
'0.1%'	hsa05016	['Huntington disease']	5	2.62718000	0.92841305	0.11947881	0.83485261	1.00000000	0.26914862	1.00000000	0.95414046	1.00000000	0.99985000	0.41982046	0.99997000	['KLC3', 'NDUFA11', 'SIN3A', 'SP1', 'TUBA1A']
'0.1%'	hsa01524	['Platinum drug resistance']	2	0.60730000	1.71951873	0.12194878	0.83485261	1.00000000	0.26914862	1.00000000	0.97827022	1.00000000	0.99985000	0.41982046	0.99997000	['ERBB2', 'POLH']
'0.05%'	hsa04121	['Ubiquitin system']	7	4.18774000	0.74118305	0.12375876	1.00000000	1.00000000	0.26914862	1.00000000	0.94366056	0.98073550	0.99980000	0.41982046	0.99997000	['ANAPC7', 'BRAP', 'FBXW10', 'KCTD13', 'RC3H1', 'USP34', 'USP42']
'0.05%'	hsa05164	['Influenza A']	2	0.60670000	1.72094478	0.12408876	1.00000000	1.00000000	0.26914862	1.00000000	0.97755022	0.98954997	0.99980000	0.41982046	0.99997000	['KPNA6', 'XPO1']
'0.1%'	hsa05010	['Alzheimer disease']	6	3.40422000	0.81763823	0.12454875	0.83485261	1.00000000	0.26914862	1.00000000	0.94830052	1.00000000	0.99985000	0.41982046	0.99997000	['ATP2A2', 'KLC3', 'MCU', 'NDUFA11', 'TUBA1A', 'WNT1']
'0.5%'	hsa04350	['TGF-beta signaling pathway']	7	4.30747000	0.70051417	0.12526875	0.38902779	0.60844820	0.26914862	1.00000000	0.94555054	1.00000000	0.99997000	0.41982046	0.99997000	['ACVR1B', 'ACVR2A', 'AMHR2', 'NEO1', 'RPS6KB1', 'SP1', 'TGIF2']
'0.05%'	hsa04550	['Signaling pathways regulating pluripotency of stem cells']	2	0.63016000	1.66620991	0.12910871	1.00000000	1.00000000	0.26914862	1.00000000	0.97584024	0.98954997	0.99980000	0.41982046	0.99997000	['WNT1', 'ZFHX3']
'0.1%'	hsa05168	['Herpes simplex virus 1 infection']	4	1.90087000	1.07334013	0.12947871	0.83485261	1.00000000	0.26914862	1.00000000	0.95291047	1.00000000	0.99985000	0.41982046	0.99997000	['PDIA3', 'PPP1CC', 'ZNF689', 'ZNF764']
'0.5%'	hsa04110	['Cell cycle']	7	4.28046000	0.70958908	0.12984870	0.40354103	0.62260788	0.26914862	1.00000000	0.94237058	1.00000000	0.99997000	0.41982046	0.99997000	['ANAPC7', 'CDK4', 'FZR1', 'MCM4', 'MCM7', 'ORC4', 'PRKDC']
'0.5%'	hsa05203	['Viral carcinogenesis']	10	6.91676000	0.53183170	0.14230858	0.45141759	0.67371402	0.28722053	1.00000000	0.92642074	1.00000000	0.99997000	0.41982046	0.99997000	['CDK4', 'GTF2H3', 'NFKB1', 'PXN', 'RAC1', 'RBPJ', 'REL', 'RELA', 'SND1', 'SRC']
'0.5%'	hsa03009	['Ribosome biogenesis']	9	6.09034000	0.56340223	0.14668853	0.45906900	0.68576889	0.29893447	1.00000000	0.92450075	1.00000000	0.99997000	0.41982046	0.99997000	['DDX10', 'DDX55', 'ERAL1', 'GNL2', 'MDN1', 'NOP58', 'RRP12', 'URB2', 'XPO1']
'0.1%'	hsa05012	['Parkinson disease']	4	2.08474000	0.94013253	0.14791852	0.97723900	1.00000000	0.29941927	1.00000000	0.94946051	1.00000000	0.99985000	0.41982046	0.99997000	['KLC3', 'MCU', 'NDUFA11', 'TUBA1A']
'0.05%'	hsa04931	['Insulin resistance']	2	0.68589000	1.54395087	0.14890851	1.00000000	1.00000000	0.29941927	1.00000000	0.97022030	0.98954997	0.99980000	0.41982046	0.99997000	['PPP1CC', 'PRKAG1']
'0.5%'	hsa04550	['Signaling pathways regulating pluripotency of stem cells']	8	5.26848000	0.60261321	0.14922851	0.45906900	0.68903039	0.29941927	1.00000000	0.92626074	1.00000000	0.99997000	0.41982046	0.99997000	['ACVR1B', 'ACVR2A', 'AKT2', 'DVL2', 'PCGF6', 'WNT1', 'WNT10B', 'ZFHX3']
'0.5%'	hsa05340	['Primary immunodeficiency']	2	0.70735000	1.49950385	0.15517845	0.46635024	0.70518572	0.30345223	1.00000000	0.97020030	1.00000000	0.99997000	0.41982046	0.99997000	['BLNK', 'ICOS']
'0.5%'	hsa04380	['Osteoclast differentiation']	8	5.33591000	0.58426567	0.15649844	0.46635024	0.70518572	0.30345223	1.00000000	0.92294077	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'BLNK', 'CHUK', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'TAB2']
'0.05%'	hsa00010	['Glycolysis / Gluconeogenesis']	1	0.17301000	2.53107267	0.15919841	1.00000000	1.00000000	0.30398703	1.00000000	0.98689013	0.99151585	0.99980000	0.41982046	0.99997000	['ALDH2']
'0.1%'	hsa03450	['Non-homologous end-joining']	1	0.17451000	2.51861838	0.16227838	1.00000000	1.00000000	0.31092729	1.00000000	0.98822012	1.00000000	0.99985000	0.41982046	0.99997000	['PRKDC']
'0.5%'	hsa03008	['Ribosome biogenesis in eukaryotes']	4	2.17302000	0.88029855	0.16243838	0.46635024	0.71589842	0.31092729	1.00000000	0.94500055	1.00000000	0.99997000	0.41982046	0.99997000	['GNL2', 'MDN1', 'NOP58', 'XPO1']
'0.05%'	hsa00380	['Tryptophan metabolism']	1	0.17745000	2.49451552	0.16363836	1.00000000	1.00000000	0.31092729	1.00000000	0.98689013	0.99151585	0.99980000	0.41982046	0.99997000	['ALDH2']
'0.5%'	hsa05220	['Chronic myeloid leukemia']	6	3.75037000	0.67792957	0.16427836	0.46635024	0.71589842	0.31092729	1.00000000	0.92862071	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'CDK4', 'CHUK', 'NFKB1', 'RELA', 'SHC4']
'0.5%'	hsa03110	['Chaperones and folding catalysts']	9	6.22161000	0.53263704	0.16461835	0.46635024	0.71589842	0.31092729	1.00000000	0.91278087	1.00000000	0.99997000	0.41982046	0.99997000	['BAG3', 'CWC27', 'DNAJA2', 'DNAJB14', 'FKBP11', 'FKBP3', 'HSPB11', 'PDIA3', 'PPIB']
'0.05%'	hsa00620	['Pyruvate metabolism']	1	0.17932000	2.47939169	0.16494835	1.00000000	1.00000000	0.31092729	1.00000000	0.98633014	0.99151585	0.99980000	0.41982046	0.99997000	['ALDH2']
'0.05%'	hsa04114	['Oocyte meiosis']	2	0.74160000	1.43128685	0.16856831	1.00000000	1.00000000	0.31133030	1.00000000	0.96419036	0.98608003	0.99980000	0.41982046	0.99997000	['ANAPC7', 'PPP1CC']
'0.5%'	hsa04722	['Neurotrophin signaling pathway']	9	6.30979000	0.51233301	0.16935831	0.47104839	0.72636024	0.31133030	1.00000000	0.91098089	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'MAP2K5', 'MAPK7', 'NFKB1', 'RAC1', 'RELA', 'RPS6KA5', 'SH2B3', 'SHC4']
'0.05%'	hsa04910	['Insulin signaling pathway']	2	0.74550000	1.42371974	0.17000830	1.00000000	1.00000000	0.31133030	1.00000000	0.96191038	0.98608003	0.99980000	0.41982046	0.99997000	['PPP1CC', 'PRKAG1']
'0.5%'	hsa04931	['Insulin resistance']	8	5.51366000	0.53698969	0.17090829	0.47104839	0.72636024	0.31133030	1.00000000	0.91480085	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'NFKB1', 'PPP1CC', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RELA', 'RPS6KB1']
'0.1%'	hsa05202	['Transcriptional misregulation in cancer']	4	2.18013000	0.87558584	0.17221828	1.00000000	1.00000000	0.31133030	1.00000000	0.93556064	0.99822743	0.99985000	0.41982046	0.99997000	['ITGB7', 'REL', 'SIN3A', 'SP1']
'0.05%'	hsa03400	['DNA repair and recombination proteins']	3	1.43346000	1.06546085	0.17292827	1.00000000	1.00000000	0.31133030	1.00000000	0.94553054	0.98073550	0.99980000	0.41982046	0.99997000	['PRKDC', 'RAD9B', 'REV1']
'0.5%'	hsa00240	['Pyrimidine metabolism']	4	2.27365000	0.81498981	0.17361826	0.47363416	0.72866938	0.31133030	1.00000000	0.94099059	1.00000000	0.99997000	0.41982046	0.99997000	['CMPK1', 'CTPS1', 'NT5C2', 'NT5M']
'0.1%'	hsa03032	['DNA replication proteins']	2	0.75504000	1.40537502	0.17395826	1.00000000	1.00000000	0.31133030	1.00000000	0.96016040	1.00000000	0.99985000	0.41982046	0.99997000	['PRKDC', 'TOP3A']
'0.5%'	hsa00620	['Pyruvate metabolism']	3	1.47486000	1.02438449	0.17534825	0.47384911	0.72866938	0.31133030	1.00000000	0.94830052	1.00000000	0.99997000	0.41982046	0.99997000	['ACYP2', 'ALDH2', 'ALDH3A2']
'0.5%'	hsa00600	['Sphingolipid metabolism']	4	2.23979000	0.83663653	0.17794822	0.48346736	0.73134763	0.31133030	1.00000000	0.93459065	1.00000000	0.99997000	0.41982046	0.99997000	['CERS2', 'CERS5', 'SGMS1', 'SMPD3']
'0.1%'	hsa04260	['Cardiac muscle contraction']	3	1.49649000	1.00337986	0.18062819	1.00000000	1.00000000	0.31143387	1.00000000	0.94672053	1.00000000	0.99985000	0.41982046	0.99997000	['ATP2A2', 'CACNA2D3', 'CACNB3']
'0.1%'	hsa03021	['Transcription machinery']	4	2.22865000	0.84382993	0.18236818	1.00000000	1.00000000	0.31362934	1.00000000	0.92911071	0.99822743	0.99985000	0.41982046	0.99997000	['GPN3', 'MED9', 'PPP1CC', 'SYMPK']
'0.1%'	hsa04010	['MAPK signaling pathway']	7	4.66449000	0.58563557	0.18246818	1.00000000	1.00000000	0.31362934	1.00000000	0.90898091	0.99225469	0.99985000	0.41982046	0.99997000	['CACNA2D3', 'CACNB3', 'ERBB2', 'FGF7', 'MAP3K12', 'MAPK7', 'MAPKAPK5']
'0.05%'	hsa03041	['Spliceosome']	3	1.49765000	1.00226199	0.18354816	1.00000000	1.00000000	0.31362934	1.00000000	0.94259057	0.98073550	0.99980000	0.41982046	0.99997000	['DDX23', 'PPP1CC', 'SF3B4']
'0.05%'	hsa04260	['Cardiac muscle contraction']	2	0.78964000	1.34073302	0.18365816	1.00000000	1.00000000	0.31362934	1.00000000	0.96058039	0.98608003	0.99980000	0.41982046	0.99997000	['ATP2A2', 'CACNB3']
'0.05%'	hsa05224	['Breast cancer']	2	0.78219000	1.35440900	0.18366816	1.00000000	1.00000000	0.31362934	1.00000000	0.95788042	0.98608003	0.99980000	0.41982046	0.99997000	['FGF7', 'WNT1']
'0.5%'	hsa05225	['Hepatocellular carcinoma']	11	8.18855000	0.42582361	0.18513815	0.49577848	0.74652041	0.31362934	1.00000000	0.89330107	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'ARID1A', 'ARID2', 'CDK4', 'DVL2', 'EGFR', 'LEF1', 'RPS6KB1', 'SHC4', 'WNT1', 'WNT10B']
'0.5%'	hsa04120	['Ubiquitin mediated proteolysis']	9	6.52484000	0.46398248	0.18641814	0.49740452	0.74652041	0.31362934	1.00000000	0.90018100	1.00000000	0.99997000	0.41982046	0.99997000	['ANAPC7', 'BIRC6', 'CUL2', 'FZR1', 'HERC4', 'MGRN1', 'SAE1', 'TRIP12', 'UBE2H']
'0.1%'	hsa00350	['Tyrosine metabolism']	1	0.20495000	2.28665610	0.18748813	1.00000000	1.00000000	0.31362934	1.00000000	0.98337017	1.00000000	0.99985000	0.41982046	0.99997000	['ALDH3A1']
'0.5%'	hsa04066	['HIF-1 signaling pathway']	8	5.62322000	0.50860351	0.18762812	0.49740452	0.74652041	0.31362934	1.00000000	0.90335097	1.00000000	0.99997000	0.41982046	0.99997000	['AKT2', 'ALDOC', 'CUL2', 'EGFR', 'ERBB2', 'NFKB1', 'RELA', 'RPS6KB1']
'0.05%'	hsa04261	['Adrenergic signaling in cardiomyocytes']	3	1.50548000	0.99473896	0.18834812	1.00000000	1.00000000	0.31362934	1.00000000	0.93992060	0.98073550	0.99980000	0.41982046	0.99997000	['ATP2A2', 'CACNB3', 'PPP1CC']
'0.1%'	hsa00980	['Metabolism of xenobiotics by cytochrome P450']	1	0.21244000	2.23487266	0.18899811	1.00000000	1.00000000	0.31362934	1.00000000	0.97829022	1.00000000	0.99985000	0.41982046	0.99997000	['ALDH3A1']
'0.1%'	hsa00330	['Arginine and proline metabolism']	1	0.20924000	2.25676942	0.18977810	1.00000000	1.00000000	0.31362934	1.00000000	0.98172018	1.00000000	0.99985000	0.41982046	0.99997000	['ALDH2']
'0.05%'	hsa04218	['Cellular senescence']	2	0.81529000	1.29461478	0.19580804	1.00000000	1.00000000	0.31764103	1.00000000	0.95312047	0.98608003	0.99980000	0.41982046	0.99997000	['PPP1CC', 'RAD9B']
'0.1%'	hsa04031	['GTP-binding proteins']	3	1.53045000	0.97100659	0.19637804	1.00000000	1.00000000	0.31859290	1.00000000	0.93528065	0.99822743	0.99985000	0.41982046	0.99997000	['RAB34', 'RAB35', 'RHEBL1']
'0.5%'	hsa03051	['Proteasome']	3	1.53028000	0.97116685	0.19749803	0.52598442	0.77751854	0.31859290	1.00000000	0.93514065	1.00000000	0.99997000	0.41982046	0.99997000	['PSMB7', 'PSME4', 'RAD23A']
'0.1%'	hsa04612	['Antigen processing and presentation']	1	0.22105000	2.17755536	0.19822802	1.00000000	1.00000000	0.31859290	1.00000000	0.97913021	1.00000000	0.99985000	0.41982046	0.99997000	['PDIA3']
'0.1%'	hsa05414	['Dilated cardiomyopathy (DCM)']	4	2.32848000	0.78061151	0.19893801	1.00000000	1.00000000	0.31859290	1.00000000	0.92495075	0.99359963	0.99985000	0.41982046	0.99997000	['ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7']
'0.1%'	hsa04940	['Type I diabetes mellitus']	1	0.22093000	2.17833876	0.19909801	1.00000000	1.00000000	0.31859290	1.00000000	0.97964020	1.00000000	0.99985000	0.41982046	0.99997000	['CD28']
'0.1%'	hsa00982	['Drug metabolism - cytochrome P450']	1	0.22971000	2.12211443	0.20614794	1.00000000	1.00000000	0.32431492	1.00000000	0.97815022	1.00000000	0.99985000	0.41982046	0.99997000	['ALDH3A1']
'0.5%'	hsa05133	['Pertussis']	3	1.58530000	0.92020662	0.20811792	0.53700063	0.78228168	0.32576150	1.00000000	0.93050069	1.00000000	0.99997000	0.41982046	0.99997000	['IL12A', 'NFKB1', 'RELA']
'0.5%'	hsa05016	['Huntington disease']	14	11.07554000	0.33804979	0.20861791	0.53700063	0.78228168	0.32576150	1.00000000	0.86787132	1.00000000	0.99997000	0.41982046	0.99997000	['ATP5G2', 'BBC3', 'CLTC', 'DNAH7', 'KLC3', 'NDUFA11', 'NDUFB10', 'PSMB7', 'SIN3A', 'SLC1A3', 'SP1', 'TUBA1A', 'TUBA1B', 'ULK2']
'0.5%'	hsa03030	['DNA replication']	2	0.85664000	1.22323905	0.20947791	0.53700063	0.78228168	0.32576150	1.00000000	0.95041050	1.00000000	0.99997000	0.41982046	0.99997000	['MCM4', 'MCM7']
'0.5%'	hsa04145	['Phagosome']	6	4.02091000	0.57744046	0.20958790	0.53700063	0.78228168	0.32576150	1.00000000	0.89776102	1.00000000	0.99997000	0.41982046	0.99997000	['ATP6V1D', 'RAC1', 'SCARB1', 'STX12', 'TUBA1A', 'TUBA1B']
'0.1%'	hsa04218	['Cellular senescence']	3	1.58177000	0.92342266	0.21007790	1.00000000	1.00000000	0.32576150	1.00000000	0.92760072	0.99822743	0.99985000	0.41982046	0.99997000	['MCU', 'PPP1CC', 'RAD9B']
