chr	start	end	gene
1	121976868	121988067	SIKE1
1	121999488	122041444	CSDE1
1	122041467	122053878	NRAS
1	122062700	122085173	AMPD1
1	122088160	122174416	DENND2C
1	122177456	122191554	BCAS2
1	122248716	122371073	TRIM33
1	122614989	122677835	SYT6
1	122782651	122785494	OLFML3
1	122787035	122835847	HIPK1
1	122853377	122860478	DCLRE1B
1	122860734	122870802	AP4B1
1	122878276	122885191	BCL2L15
1	122894415	122951800	PTPN22
1	122953166	123004363	RSBN1
1	123007029	123069406	PHTF1
1	123081458	123397261	MAGI3
1	123675151	123705965	LRIG2
1	123879183	123895653	SLC16A1
1	124085134	124090812	FAM19A3
1	124096576	124101904	PPM1J
1	124104486	124110677	RHOC
1	124111059	124138057	MOV10
1	124142369	124194407	CAPZA1
1	124194834	124292373	ST7L
1	124294610	124353289	WNT2B
1	124358796	124425727	CTTNBP2NL
1	124827556	125043085	KCND3
1	125051991	125062917	DDX20
1	125080007	125093324	FAM212B
1	125106582	125129113	RAP1A
1	125316777	125337818	TMIGD3
1	125342637	125347162	C1orf162
1	125359253	125373247	ATP5F1
1	125373160	125382476	WDR77
1	125394644	125407860	OVGP1
1	125486666	125493252	PIFO
1	125598747	125613507	CHI3L2
1	125636818	125655075	DENND2D
1	125657152	125701766	CEPT1
1	125710292	125724522	DRAM2
1	125879651	125896509	LRIF1
1	125943974	125971028	CD53
1	126168097	126169923	KCNA3
1	126237399	126240600	KCNA2
1	126320123	126322083	KCNA10
1	126382141	126388370	PROK1
1	126432628	126439417	LAMTOR5
1	126449561	126478039	SLC16A4
1	126495035	126503216	RBM15
1	126608650	126632848	KCNC4
1	126644944	126680450	SLC6A17
1	126733034	126733552	UBL4B
1	126776655	126787062	ALX3
1	126792793	126814813	STRIP1
1	126825240	126864307	AHCYL1
1	126919168	126938281	CSF1
1	127088363	127102304	EPS8L3
1	127112271	127118860	GSTM3
1	127134420	127140450	GSTM5
1	127159006	127164964	GSTM1
1	127221681	127235043	PSMA5
1	127872292	127872923	FAM231D
1	127952341	127981957	HIST2H2BF
1	127952396	127962127	FCGR1A
1	128013161	128013553	HIST2H2AA4
1	128036222	128036652	HIST2H2AC
1	128036812	128037204	HIST2H2AB
1	128048341	128049533	BOLA1
1	128052057	128066929	SV2A
1	128073583	128078593	SF3B4
1	128078901	128088109	MTMR11
1	128096056	128164359	OTUD7B
1	128222729	128301830	VPS45
1	128306917	128316415	PLEKHO1
1	128418551	128425831	CA14
1	128426169	128429899	APH1A
1	128433598	128440776	C1orf54
1	128443854	128448139	CIART
1	128454941	128470201	MRPS21
1	128483856	128516795	PRPF3
1	128528295	128640165	RPRD2
1	128654246	128674275	TARS2
1	128675006	128680786	ECM1
1	128717079	128728918	ADAMTSL4
1	128741902	128747272	MCL1
1	128775699	128806420	ENSA
1	128829034	128880854	GOLPH3L
1	128882315	128904497	HORMAD1
1	128913629	128947089	CTSS
1	128975594	128987818	CTSK
1	128989070	129058289	ARNT
1	129122121	129146757	SETDB1
1	129147675	129157215	CERS2
1	129164932	129179009	ANXA9
1	129180208	129189753	FAM63A
1	129218400	129229231	BNIPL
1	129229414	129233034	C1orf56
1	129234297	129241246	CDC42SE1
1	129241038	129250130	MLLT11
1	129252256	129303802	GABPB2
1	129315996	129330990	SEMA6C
1	129340932	129344050	TNFAIP8L2
1	129344050	129350228	LYSMD1
1	129350356	129354621	SCNM1
1	129354311	129360399	TMOD4
1	129360791	129374506	VPS72
1	129382874	129433701	PIP5K1A
1	129438840	129451606	PSMD4
1	129479411	129489001	ZNF687
1	129488890	129524949	PI4KB
1	129535095	129541735	RFX5
1	129558741	129567132	SELENBP1
1	129593969	129596346	PSMB4
1	129597134	129653552	POGZ
1	129704775	129730446	CGN
1	129754366	129776425	TUFT1
1	129805167	129889483	SNX27
1	129898168	129914450	CELF3
1	129919177	129927231	RIIAD1
1	129957267	129961877	MRPL9
1	129964955	129969708	OAZ3
1	129971935	129989273	TDRKH
1	129999037	130004853	LINGO4
1	130005524	130030313	RORC
1	130036967	130039705	C2CD4D
1	130046761	130053934	THEM5
1	130071515	130111100	THEM4
1	130186692	130198074	S100A10
1	130236792	130241316	S100A11
1	130288669	130293587	TCHHL1
1	130355443	130358334	RPTN
1	130413838	130428129	HRNR
1	130514872	130534453	FLG
1	130559342	130568636	FLG2
1	130619418	130624448	CRNN
1	130723949	130724458	CRCT1
1	130772790	130773908	LCE3E
1	130786510	130787629	LCE3D
1	130807789	130808205	LCE3C
1	130820944	130821231	LCE3B
1	130830510	130830779	LCE3A
1	130877031	130878291	LCE2D
1	130922460	130923514	LCE2A
1	130943944	130944851	C1orf68
1	130983932	130986423	KPRP
1	131029403	131031199	LCE1C
1	131036918	131037447	LCE1B
1	131052558	131053182	LCE1A
1	131067606	131068732	LCE6A
1	131103069	131109851	SMCP
1	131134697	131136379	IVL
1	131193558	131195488	SPRR4
1	131211219	131211512	SPRR1A
1	131227722	131229804	SPRR3
1	131257591	131259288	SPRR1B
1	131266099	131267492	SPRR2D
1	131281474	131282863	SPRR2A
1	131295599	131296962	SPRR2B
1	131318538	131319928	SPRR2E
1	131375644	131377010	SPRR2G
1	131429388	131431056	LELP1
1	131443520	131445248	PRR9
1	131525526	131537114	PGLYRP3
1	131556752	131575385	PGLYRP4
1	131586807	131598565	S100A9
1	131611201	131613094	S100A12
1	131627934	131629088	S100A8
1	131657025	131658437	S100A7A
1	131677325	131680357	S100A7L2
1	131701996	131704910	S100A7
1	131779654	131781307	S100A6
1	131782214	131786817	S100A5
1	131788672	131790874	S100A4
1	131792408	131794334	S100A3
1	131806187	131810903	S100A2
1	131852382	131854024	S100A16
1	131859269	131861326	S100A14
1	131863834	131874106	S100A13
1	131874264	131877902	S100A1
1	131879839	131892337	CHTOP
1	131905021	131908202	SNAPIN
1	131908382	131917267	ILF2
1	131925349	131939628	NPR1
1	131975979	132023163	INTS3
1	132022249	132022698	AL513523.2
1	132024440	132028299	SLC27A3
1	132054524	132171140	GATAD2B
1	132178389	132193248	DENND4B
1	132200152	132208508	CRTC2
1	132209122	132213583	SLC39A1
1	132217902	132223267	CREB3L4
1	132223180	132226885	JTB
1	132230830	132235503	RAB13
1	132241105	132407931	NUP210L
1	132420518	132445307	TPM3
1	132452586	132459609	C1orf189
1	132459893	132473664	C1orf43
1	132477434	132523732	UBAP2L
1	132525378	132529222	HAX1
1	132577622	132581839	AQP10
1	132584311	132605963	ATP8B2
1	132656163	132724580	IL6R
1	132734607	132758114	SHE
1	132763004	132803831	TDRD10
1	132804255	132814316	UBE2Q1
1	132823434	132833262	CHRNB2
1	132838779	132886395	ADAR
1	132959096	133126084	KCNN3
1	133183382	133195712	PMVK
1	133204252	133212044	PBXIP1
1	133213744	133218472	PYGO2
1	133218989	133227247	SHC1
1	133231370	133235970	CKS1B
1	133240394	133249511	FLAD1
1	133249988	133250542	LENEP
1	133259044	133274931	ZBTB7B
1	133274940	133290081	DCST2
1	133290106	133307223	DCST1
1	133307579	133319079	ADAM15
1	133320040	133325841	EFNA4
1	133335154	133343822	EFNA3
1	133383936	133391332	EFNA1
1	133392290	133395335	SLC50A1
1	133396384	133397038	DPM3
1	133426332	133430628	KRTCAP2
1	133431177	133442551	TRIM46
1	133443410	133448463	MUC1
1	133451143	133463489	THBS3
1	133464289	133469279	MTX1
1	133469407	133495131	GBA
1	133501927	133510700	FAM189B
1	133511197	133517579	SCAMP3
1	133518063	133526128	CLK2
1	133530737	133541765	HCN3
1	133544079	133553662	PKLR
1	133560991	133572926	FDPS
1	133573109	133583427	RUSC1
1	133589981	133818267	ASH1L
1	133868372	133998789	MSTO1
1	133908544	133938357	YY1AP1
1	133938459	133987344	DAP3
1	134000494	134110318	GON4L
1	134112708	134135644	SYT11
1	134151534	134165304	RIT1
1	134167464	134189101	KIAA0907
1	134198223	134199458	RXFP4
1	134203373	134234468	ARHGEF2
1	134268206	134280114	SSR2
1	134296564	134315008	UBQLN4
1	134316009	134319689	LAMTOR2
1	134322489	134331821	RAB25
1	134333324	134343314	MEX3A
1	134406793	134432693	LMNA
1	134447185	134469905	SEMA4A
1	134494520	134509809	SLC25A44
1	134510002	134535796	PMF1
1	134538438	134539538	BGLAP
1	134539622	134544247	PAQR6
1	134545434	134578857	SMG5
1	134578964	134588432	TMEM79
1	134588698	134591682	GLMP
1	134605152	134633031	CCT3
1	134631925	134641616	TSACC
1	134663831	134681407	RHBG
1	134700394	134712967	C1orf61
1	134760905	134798491	MEF2D
1	134823653	134870268	IQGAP3
1	134879990	134884668	TTC24
1	134890048	134892589	NAXE
1	134893505	134899803	GPATCH4
1	134939641	134958430	BCAN
1	134969037	134977108	NES
1	134999925	135005977	CRABP2
1	135021924	135027205	ISG20L2
1	135027760	135036752	RRNAD1
1	135037095	135040914	MRPL24
1	135041892	135052388	HDGF
1	135066916	135100537	PRCC
1	135105954	135116940	SH2D2A
1	135141185	135159600	INSRR
1	135161499	135182974	NTRK1
1	135207614	135219507	PEAR1
1	135224332	135236513	LRRC71
1	135238383	135350012	ARHGEF11
1	135397838	135405602	ETV3L
1	135431107	135445102	ETV3
1	135825343	135864932	FCRL5
1	135886906	135910643	FCRL4
1	135989476	136014805	FCRL3
1	136060563	136091969	FCRL2
1	136109239	136135001	FCRL1
1	136146111	136156299	CD5L
1	136315476	136416141	KIRREL
1	136500721	136510817	CD1D
1	136571079	136575185	CD1A
1	136605388	136610382	CD1C
1	136643798	136647379	CD1B
1	136675645	136679505	CD1E
1	136720456	136721403	OR10T2
1	136741888	136744347	OR10K2
1	136789023	136790095	OR10K1
1	136804659	136805666	OR10R2
1	136872009	136872986	OR6Y1
1	136887488	136888441	OR6P1
1	136903917	136904897	OR10X1
1	136932621	136933562	OR10Z1
1	136936890	137012360	SPTA1
1	137029739	137030716	OR6K2
1	137047469	137048464	OR6K3
1	137084776	137085947	OR6K6
1	137096629	137097567	OR6N1
1	137107588	137108541	OR6N2
1	137162646	137180546	MNDA
1	137266667	137310872	PYHIN1
1	137345451	137387096	IFI16
1	137395397	137408936	AIM2
1	137503332	137532867	CADM3
1	137535874	137538357	ACKR1
1	137624909	137643250	FCER1A
1	137863833	137864762	OR10J5
1	137920182	137921226	APCS
1	138045085	138047842	CRP
1	138083761	138282664	IGSF9
1	138116819	138118392	DUSP23
1	138138267	138152963	FCRL6
1	138166700	138174634	SLAMF8
1	138192369	138196554	VSIG8
1	138210518	138237931	CFAP45
1	138256565	138263978	TAGLN2
1	138290078	138292663	SLAMF9
1	138371580	138372851	PIGM
1	138378599	138412315	KCNJ10
1	138426109	138429347	KCNJ9
1	138433293	138451643	IGSF8
1	138495153	138530226	ATP1A4
1	138534014	138545426	CASQ1
1	138548929	138553729	PEA15
1	138557348	138603130	DCAF8
1	138617460	138625807	PEX19
1	138630324	138681315	COPA
1	138681331	138697029	NCSTN
1	138704962	138710744	NHLH1
1	138757897	138764301	VANGL2
1	138827292	138865621	SLAMF6
1	138884079	138922986	CD84
1	138954255	138992008	SLAMF1
1	139023337	139058736	CD48
1	139086670	139102085	SLAMF7
1	139135093	139171878	LY9
1	139173735	139207069	CD244
1	139221053	139229767	ITLN1
1	139279508	139289287	ITLN2
1	139328846	139360374	F11R
1	139381460	139382809	TSTD1
1	139383077	139389777	USF1
1	139390749	139413648	ARHGAP30
1	139415017	139434077	NECTIN4
1	139442836	139444785	KLHDC9
1	139444998	139462515	PFDN2
1	139462511	139465638	NIT1
1	139465428	139477140	DEDD
1	139497952	139503076	UFC1
1	139503684	139509936	USP21
1	139510613	139515442	PPOX
1	139515533	139522179	B4GALT3
1	139536502	139544391	ADAMTS4
1	139544653	139560220	NDUFS2
1	139561103	139566353	FCER1G
1	139568141	139569462	APOA2
1	139571872	139576440	TOMM40L
1	139575502	139583881	NR1I3
1	139603792	139629475	PCP4L1
1	139649867	139655106	MPZ
1	139659482	139708952	SDHC
1	139708943	139712091	CFAP126
1	139837826	139852692	FCGR2A
1	139875535	139883694	FCGR3A
1	139914870	139929519	FCGR2B
1	139957651	139965028	FCRLA
1	139973309	139978767	FCRLB
1	140000317	140008033	DUSP12
1	140017044	140215581	ATF6
1	140240263	140281809	OLFML2B
1	140327735	140629245	NOS1AP
1	140632949	140636084	C1orf111
1	140638143	140646027	C1orf226
1	140654475	140671665	SH2D1B
1	140757593	140783333	UHMK1
1	140825275	140865085	UAP1
1	140897686	141046177	DDR2
1	141059919	141082050	HSD17B7
1	141121999	141128607	CCDC190
1	141349393	141357251	RGS4
1	141424802	141482373	RGS5
1	141605510	141639441	NUF2
1	142878119	143167235	PBX1
1	143536832	143693807	LMX1A
1	143738785	143783952	RXRG
1	143882698	143903435	LRRC52
1	143984571	144008533	MGST3
1	144014718	144052892	ALDH9A1
1	144082774	144124606	TMCO1
1	144183224	144269337	UCK2
1	144415642	144522195	FAM78B
1	145192646	145207628	POGK
1	145209671	145232542	TADA1
1	145269624	145331949	ILDR2
1	145345886	145378007	MAEL
1	145411896	145448714	GPA33
1	145452763	145486859	DUSP27
1	145697692	145796068	POU2F1
1	145799356	145887880	CD247
1	145910688	145923715	CREG1
1	146000883	146077479	RCSD1
1	146093196	146162381	MPZL1
1	146181423	146288624	ADCY10
1	146291143	146310357	MPC2
1	146310951	146451291	DCAF6
1	146556851	146580287	TIPRL
1	146602519	146619862	SFT2D2
1	146657964	146690833	TBX19
1	147081203	147116062	DPT
1	147497240	147524800	ATP1B1
1	147524615	147750886	NME7
1	147750928	147772361	BLZF1
1	147778944	147811536	CCDC181
1	147855678	147877786	SLC19A2
1	147905991	147984568	F5
1	147986952	148027978	SELP
1	148088759	148109814	SELL
1	148120760	148132223	SELE
1	148190731	148193142	METTL18
1	148193261	148250768	C1orf112
1	148250341	148294675	SCYL3
1	148322293	148477470	KIFAP3
1	148554888	148578035	METTL11B
1	148945855	148967574	GORAB
1	149081614	149156837	PRRX1
1	149356420	149419056	MROH9
1	149514832	149543057	FMO3
1	149610838	149635324	FMO2
1	149674649	149711926	FMO1
1	149740014	149769442	FMO4
1	149926639	150040411	PRRC2C
1	150082076	150099343	MYOC
1	150144029	150185872	VAMP4
1	150236178	150252278	METTL13
1	150380028	150870280	DNM3
1	150882981	150931060	C1orf105
1	150903695	150906335	PIGC
1	150994493	151073746	SUCO
1	151121542	151129401	FASLG
1	151502790	151513773	TNFSF18
1	151643011	151666846	TNFSF4
1	151949356	151959833	PRDX6
1	151972441	152082560	SLC9C2
1	152089943	152140008	ANKRD45
1	152195870	152267275	KLHL20
1	152280105	152305218	CENPL
1	152305238	152339409	DARS2
1	152350024	152370444	ZBTB37
1	152387657	152401728	SERPINC1
1	152415818	152477907	RC3H1
1	152708279	153035745	RABGAP1L
1	153494863	153507073	CACYBP
1	153508077	153518807	MRPS14
1	153567634	153647719	TNN
1	153822534	154245515	TNR
1	154450651	154722557	RFWD2
1	154972685	155362424	PAPPA2
1	155381637	155693017	ASTN1
1	155699504	155811702	BRINP2
1	156618612	156996670	RASAL2
1	157030339	157040239	TEX35
1	157239845	157425057	RALGPS2
1	157354973	157379194	ANGPTL1
1	157546855	157579744	FAM20B
1	157584742	157598765	TOR3A
1	157610509	157736407	ABL2
1	157801113	157863114	SOAT1
1	157874466	158068713	AXDND1
1	158065151	158090026	NPHS2
1	158106126	158198871	TDRD5
1	158321922	158322929	FAM163A
1	158355365	158388336	TOR1AIP2
1	158392807	158430507	TOR1AIP1
1	158466744	158627480	CEP350
1	158668708	158711624	QSOX1
1	158745022	158788377	LHX4
1	158801535	159019459	ACBD6
1	159149934	159408379	XPR1
1	159436383	159469542	KIAA1614
1	159497144	159547095	STX6
1	159557537	159586249	MR1
1	159613196	159614814	IER5
1	160017303	160349867	CACNA1E
1	160600616	160607756	ZNF648
1	160931533	160941986	GLUL
1	160949710	160975911	TEDDM1
1	161147753	161163554	RNASEL
1	161172812	161178607	RGS16
1	161220794	161246723	RGS8
1	161366570	161403219	NPL
1	161412136	161461031	DHX9
1	161473054	161528120	SHCBP1L
1	161601307	161725398	LAMC1
1	161767761	161826816	LAMC2
1	161834336	162015288	NMNAT2
1	162111162	162152945	SMG7
1	162154297	162189716	NCF2
1	162221537	162231153	ARPC5
1	162241585	162248623	APOBEC4
1	162338234	162523909	RGL1
1	162533399	162638702	COLGALT2
1	162653766	162676297	TSEN15
1	162993900	163235161	C1orf21
1	163303989	163369006	EDEM3
1	163408999	163586360	FAM129A
1	163662520	163721203	RNF2
1	163736674	163775629	TRMT1L
1	163775804	163911885	SWT1
1	163916482	163938019	IVNS1ABP
1	164359806	164816245	HMCN1
1	164937278	165000533	TPR
1	165001131	165043951	C1orf27
1	165067924	165084211	PDC
1	165294231	165302833	PTGS2
1	165452381	165614052	PLA2G4A
1	168702045	169092477	BRINP3
1	170791276	170818629	RGS18
1	170956522	171007085	RGS21
1	171211226	171215530	RGS1
1	171271723	171296304	RGS13
1	171446984	171450224	RGS2
1	171541538	171694397	UCHL5
1	171694878	171719735	TROVE2
1	171731504	171740886	GLRX2
1	171757336	171885799	CDC73
1	171813559	171821452	B3GALT2
1	174928575	175322202	KCNT2
1	175366304	175461537	CFH
1	175489669	175504741	CFHR3
1	175597111	175627003	CFHR4
1	175667259	175699392	CFHR5
1	175728895	175756997	F13B
1	175788897	175841858	ASPM
1	175854378	175897808	ZBTB41
1	175966292	176182998	CRB1
1	176259102	176479095	DENND1B
1	176609633	176614485	C1orf53
1	176624964	176636400	LHX9
1	176863350	177027704	NEK7
1	177243743	177261536	ATP6V1G3
1	177359410	177478533	PTPRC
1	178759166	178910858	NR5A2
1	179145766	179149507	ZNF281
1	179298886	179362964	KIF14
1	179386276	179417105	DDX59
1	179488265	179610562	CAMSAP2
1	179622833	179624059	GPR25
1	179651891	179663924	C1orf106
1	179726584	179751222	KIF21B
1	179792352	179866196	CACNA1S
1	179888578	179907737	TMEM9
1	180043454	180090284	PKP1
1	180121938	180128597	TNNT2
1	180143738	180163181	LAD1
1	180172619	180185489	TNNI1
1	180229245	180235566	PHLDA3
1	180249947	180274214	CSRP1
1	180418587	180577479	NAV1
1	180602404	180650673	IPO9
1	180662554	180666461	SHISA4
1	180670331	180722010	LMOD1
1	180731369	180746417	TIMM17A
1	180760453	180784289	RNPEP
1	180788664	180795271	ELF3
1	180903350	180910437	GPR37L1
1	180915903	180925551	ARL8A
1	180928260	180941064	PTPN7
1	180976276	181104059	LGR6
1	181116472	181126126	UBE2T
1	181132826	181373815	PPP1R12B
1	181382008	181391062	SYT2
1	181520838	181601581	KDM5B
1	181673633	181687452	RABIF
1	181689423	181726370	KLHL12
1	181739914	181757608	ADIPOR1
1	181761132	181766170	CYB5R1
1	181886818	181888676	MYOG
1	181930244	181968214	ADORA1
1	181970735	181977907	MYBPH
1	181981023	181989238	CHI3L1
1	182018431	182032237	CHIT1
1	182112541	182116601	BTG2
1	182147969	182155645	FMOD
1	182287955	182305001	PRELP
1	182309695	182318404	OPTC
1	182501186	182559562	ATP2B4
1	182586503	182598696	LAX1
1	182619462	182680447	ZC3H11A
1	182688046	182698563	SNRPE
1	182768922	182769389	RPL23A
1	182945670	182959185	SOX13
1	182964793	182985683	ETNK2
1	182988741	183000278	REN
1	183023775	183026192	KISS1
1	183029961	183034856	GOLT1A
1	183055337	183108049	PLEKHA6
1	183240018	183248467	PPP1R15B
1	183281361	183336273	PIK3C2B
1	183357567	183392199	MDM4
1	183458081	183460376	LRRN2
1	183668393	183868606	NFASC
1	183899821	183920526	CNTN2
1	183931231	183931998	TMEM81
1	183936465	183970484	RBBP5
1	184001644	184067142	DSTYK
1	184084214	184128966	TMCC2
1	184158911	184177210	NUAK2
1	184192723	184213113	KLHDC8A
1	184238307	184279438	LEMD1
1	184431394	184465475	MFSD4A
1	184478738	184494829	ELK4
1	184521978	184545945	SLC45A3
1	184578946	184617216	NUCKS1
1	184636342	184642294	RAB29
1	184656001	184679931	SLC41A1
1	184694881	184716921	PM20D1
1	184781510	184810090	SLC26A9
1	185114092	185129163	CTSE
1	185198985	185203111	C1orf186
1	185210857	185218136	AVPR1B
1	185286022	185302699	FAM72A
1	185305738	185558769	SRGAP2
1	185567400	185590133	IKBKE
1	185601424	185685671	RASSF5
1	185688021	185708816	EIF2D
1	185732640	185746410	DYRK3
1	185782903	185832256	MAPKAPK2
1	185867407	185872309	IL10
1	185899091	185943975	IL19
1	185966856	185970271	IL20
1	185998487	186005182	IL24
1	186004332	186022628	FCMR
1	186030806	186047361	PIGR
1	186059047	186071530	FCAMR
1	186119894	186134141	C1orf116
1	186145226	186153811	YOD1
1	186154830	186173856	PFKFB2
1	186191219	186202982	C4BPB
1	186207311	186247949	C4BPA
1	186424754	186464250	CD55
1	186554130	186590190	CR2
1	186596604	186910671	CR1
1	186726469	186803480	CR1L
1	186832916	186876390	CD46
1	186969309	186994107	CD34
1	187107282	187307319	PLXNA2
1	188680737	188711596	CAMK1G
1	188712533	188750361	LAMB3
1	188773233	188774295	G0S2
1	188802583	188832730	HSD11B1
1	188855250	188881444	TRAF3IP3
1	188881439	188883711	C1orf74
1	188884774	188905924	IRF6
1	188927715	188957255	DIEXF
1	189032794	189261750	AL022397.1
1	189327691	189331438	SERTAD4
1	189417236	189765802	HHAT
1	189772801	190236562	KCNH1
1	190365165	190422864	RCOR3
1	190433300	190481386	TRAF5
1	190590492	190606868	RD3
1	190690705	190694716	SLC30A1
1	190778957	190791803	NEK2
1	190862244	190951347	LPGAT1
1	191061954	191158120	INTS7
1	191158142	191224094	DTL
1	191404979	191473834	PPP2R5A
1	191478264	191532178	TMEM206
1	191549945	191564550	NENF
1	191737323	191743153	ATF3
1	191747248	191749192	FAM71A
1	191811123	191825253	BATF3
1	191864152	191919138	NSL1
1	191919184	191944259	TATDN3
1	191957527	191973717	SPATA45
1	191982815	192026141	FLVCR1
1	192075077	192115660	VASH2
1	192116256	192140389	ANGEL2
1	192187204	192400149	RPS6KC1
1	193145502	193186658	PROX1
1	193434065	193491030	SMYD2
1	193511663	193705796	PTPN14
1	193758038	193819742	CENPF
1	194237895	194393099	KCNK2
1	194726077	194780737	KCTD3
1	194781813	195590310	USH2A
1	195672431	195898157	ESRRG
1	196611431	196814674	GPATCH2
1	196814931	197053855	SPATA17
1	197472934	197518900	RRP15
1	197532667	197633889	TGFB2
1	198370776	198409902	LYPLAL1
1	199093155	199108038	SLC30A10
1	199148667	199228065	EPRS
1	199238849	199270835	BPNT1
1	199275399	199329585	IARS2
1	199329811	199473198	RAB3GAP2
1	199751932	199887423	MARK1
1	199914979	199921297	C1orf115
1	199973747	200013528	MARC2
1	200015972	200043859	MARC1
1	200107430	200113091	HLX
1	200742902	200971813	DUSP10
1	201787921	201813731	HHIPL2
1	201823543	201855586	TAF1A
1	201934782	201979986	AIDA
1	201980280	202000407	BROX
1	202014145	202018035	FAM177B
1	202198400	202276240	DISP1
1	202545157	202688730	SUSD4
1	202717629	202719665	CCDC185
1	203026419	203090081	CAPN2
1	203093993	203160454	TP53BP2
1	203278985	203326527	FBXO28
1	203340500	203340727	ZNF706
1	203348015	203358459	DEGS1
1	203527664	203547621	CNIH4
1	203556407	203605640	WDR26
1	203791939	203916412	CNIH3
1	204099027	204193568	DNAH14
1	204564779	204592912	LBR
1	204653291	204815715	ENAH
1	204943662	204957035	SRP9
1	204976876	205013675	EPHX1
1	205013649	205050647	TMEM63A
1	205104763	205109557	LEFTY2
1	205152125	205168760	SDE2
1	205237043	205247630	H3F3A
1	205322565	205365429	ACBD3
1	205404117	205406472	MIXL1
1	205412313	205492364	LIN9
1	205542928	205590235	PARP1
1	205732139	205786297	STUM
1	205816637	205924009	ITPKB
1	206063036	206084063	PSEN2
1	206130179	206175197	COQ8A
1	206810341	206811867	ZNF678
1	206861248	206865423	JMJD4
1	206865008	206912465	SNAP47
1	206948400	206979398	PRSS38
1	207054574	207081849	WNT9A
1	207148971	207203627	WNT3A
1	207224829	207241621	ARF1
1	207243356	207245880	C1orf35
1	207249331	207251966	MRPL55
1	207285297	207293812	GUK1
1	207295897	207306603	GJC2
1	207312565	207324882	IBA57
1	207364119	207364355	C1orf145
1	207548150	207559134	TRIM11
1	207560497	207569392	TRIM17
1	207611404	207611796	HIST3H2A
1	207612087	207612521	HIST3H2BB
1	207643678	207649708	RNF187
